"GoldLabel","Premise","Hypothesis","PairID","CZpremise","CZhypothesis"
"entailment","A young man throws a Frisbee to a frisbee-golf goal.","A man throwing a Frisbee.","194467990.jpg#3r1e","Mladý muž hází frisbee do frisbee-golfového gólu.","Muž házející frisbee."
"contradiction","A young man throws a Frisbee to a frisbee-golf goal.","A man digging a hole.","194467990.jpg#3r1c","Mladý muž hází frisbee do frisbee-golfového gólu.","Muž kopající jámu."
"neutral","A young man throws a Frisbee to a frisbee-golf goal.","A man playing in a tournament.","194467990.jpg#3r1n","Mladý muž hází frisbee do frisbee-golfového gólu.","Muž hrající na turnaji."
"entailment","Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""","A trio of humans is sitting.","429498940.jpg#1r1e","U malého stolku u obrazovky sedí tři lidé s nápisem DEMOS, The Business of Care.","Sedí tam trojice lidí."
"contradiction","Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""","Three humans are practicing their square-dancing moves.","429498940.jpg#1r1c","U malého stolku u obrazovky sedí tři lidé s nápisem DEMOS, The Business of Care.","Tři lidé trénují své čtvercové tance."
"neutral","Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""","There are some people at a business meeting.","429498940.jpg#1r1n","U malého stolku u obrazovky sedí tři lidé s nápisem DEMOS, The Business of Care.","Jsou tam nějací lidé na obchodní schůzce."
"neutral","A group of three men and two woman sitting at a table that has food, drinks, and a game on it.","the people are tourists","4400684369.jpg#1r1n","Skupina tří mužů a dvou žen sedí u stolu, na kterém je jídlo, pití a hra.","lidé jsou turisté"
"entailment","A group of three men and two woman sitting at a table that has food, drinks, and a game on it.","some people are sitted","4400684369.jpg#1r1e","Skupina tří mužů a dvou žen sedí u stolu, na kterém je jídlo, pití a hra.","někteří lidé sedí"
"contradiction","A group of three men and two woman sitting at a table that has food, drinks, and a game on it.","the people are standing at the cliff","4400684369.jpg#1r1c","Skupina tří mužů a dvou žen sedí u stolu, na kterém je jídlo, pití a hra.","lidé stojí u útesu"
"contradiction","An ATV rides over a vast sandy landscape.","The rider is in his garage","3111482098.jpg#3r1c","Terénní vůz projíždí rozlehlou písčitou krajinou.","Jezdec je ve své garáži."
"neutral","An ATV rides over a vast sandy landscape.","The rider is following his friends in the sand.","3111482098.jpg#3r1n","Terénní vůz projíždí rozlehlou písčitou krajinou.","Jezdec následuje své přátele v písku."
"entailment","An ATV rides over a vast sandy landscape.","The rider is outdoors.","3111482098.jpg#3r1e","Terénní vůz projíždí rozlehlou písčitou krajinou.","Jezdec je venku."
"entailment","A group of children in costumes are on a stage with red curtains.","A group of children are on stage","2979998405.jpg#0r1e","Skupina dětí v kostýmech stojí na jevišti s červenými závěsy.","Skupina dětí je na pódiu"
"neutral","A group of children in costumes are on a stage with red curtains.","a group of children are performing a play","2979998405.jpg#0r1n","Skupina dětí v kostýmech stojí na jevišti s červenými závěsy.","skupina dětí předvádí divadelní hru"
"contradiction","A group of children in costumes are on a stage with red curtains.","a group of children are sitting at desks","2979998405.jpg#0r1c","Skupina dětí v kostýmech stojí na jevišti s červenými závěsy.","skupina dětí sedí u stolů"
"contradiction","A man swings his tennis racquet as the tennis ball gets closer to him.","A man is shooting a basketball at the goal.","5794131663.jpg#2r1c","Muž máchá tenisovou raketou, jak se k němu tenisák přibližuje.","Muž střílí basketbalový míč na branku."
"entailment","A man swings his tennis racquet as the tennis ball gets closer to him.","A man is playing tennis.","5794131663.jpg#2r1e","Muž máchá tenisovou raketou, jak se k němu tenisák přibližuje.","Muž hraje tenis."
"neutral","A man swings his tennis racquet as the tennis ball gets closer to him.","A man is about to hit the winning point in a tennis match.","5794131663.jpg#2r1n","Muž máchá tenisovou raketou, jak se k němu tenisák přibližuje.","Muž se chystá trefit vítězný bod v tenisovém zápase."
"contradiction","A cobblestone street lined with houses and some pedestrians milling around.","Elephants are smashing the cobblestone street while people are milling around.","4673985219.jpg#0r1c","Ulice dlážděná kočičími hlavami lemovaná domy a postávajícími chodci.","Sloni rozbíjejí dlážděnou ulici, zatímco se lidé motají kolem."
"neutral","A cobblestone street lined with houses and some pedestrians milling around.","Humans are outside going to various shopping places.","4673985219.jpg#0r1n","Ulice dlážděná kočičími hlavami lemovaná domy a postávajícími chodci.","Lidé jsou venku a chodí nakupovat."
"entailment","A cobblestone street lined with houses and some pedestrians milling around.","Humans are outside meandering around.","4673985219.jpg#0r1e","Ulice dlážděná kočičími hlavami lemovaná domy a postávajícími chodci.","Venku se potulují lidé."
"entailment","Smilling and laughing baby in a walker with fire engine airplane mobile and other toys on the floor","Many toys strewn about on the floor.","661546153.jpg#0r1e","Usmívající se a smějící se dítě v chodítku s pojízdným hasičským letadlem a dalšími hračkami na podlaze","Na podlaze se povalovalo mnoho hraček."
"contradiction","Smilling and laughing baby in a walker with fire engine airplane mobile and other toys on the floor","A man playing with an airplane.","661546153.jpg#0r1c","Usmívající se a smějící se dítě v chodítku s pojízdným hasičským letadlem a dalšími hračkami na podlaze","Muž, který si hraje s letadlem."
"contradiction","Smilling and laughing baby in a walker with fire engine airplane mobile and other toys on the floor","The baby's diaper is full of feces.","661546153.jpg#0r1n","Usmívající se a smějící se dítě v chodítku s pojízdným hasičským letadlem a dalšími hračkami na podlaze","Plínka dítěte je plná výkalů."
"neutral","Two soccer players try to take possession of the ball, but the player in yellow falls as the player in white jumps over him.","the players are brazilian","6458803473.jpg#2r1n","Dva fotbalisté se snaží zmocnit míče, ale hráč ve žlutém padá, když ho hráč v bílém přeskočí.","hráči jsou brazilští"
"contradiction","Two soccer players try to take possession of the ball, but the player in yellow falls as the player in white jumps over him.","the players are asleep","6458803473.jpg#2r1c","Dva fotbalisté se snaží zmocnit míče, ale hráč ve žlutém padá, když ho hráč v bílém přeskočí.","hráči už spí"
"entailment","Two soccer players try to take possession of the ball, but the player in yellow falls as the player in white jumps over him.","people playing soccer","6458803473.jpg#2r1e","Dva fotbalisté se snaží zmocnit míče, ale hráč ve žlutém padá, když ho hráč v bílém přeskočí.","lidé hrající fotbal"
"entailment","Two dogs are looking through a rusty wire fence.","Two dogs are in the yard.","2570559405.jpg#1r1n","Dva psi se dívají skrz rezavý drátěný plot.","Dva psi jsou na dvoře."
"contradiction","Two dogs are looking through a rusty wire fence.","Two dogs are sleeping by the fireplace.","2570559405.jpg#1r1c","Dva psi se dívají skrz rezavý drátěný plot.","U krbu spí dva psi."
"entailment","Two dogs are looking through a rusty wire fence.","Two dogs are outside.","2570559405.jpg#1r1e","Dva psi se dívají skrz rezavý drátěný plot.","Venku jsou dva psi."
"entailment","An elderly male is blowing air into an object.","An elderly male is blowing air inyto an object","3340815529.jpg#4r1e","Starší muž fouká vzduch do předmětu.","Starší muž fouká vzduch do předmětu"
"neutral","An elderly male is blowing air into an object.","The elderly man  was blowing up a balloon","3340815529.jpg#4r1n","Starší muž fouká vzduch do předmětu.","Starší muž odpaloval balón."
"contradiction","An elderly male is blowing air into an object.","The elderly man gave up blowing air into the object","3340815529.jpg#4r1c","Starší muž fouká vzduch do předmětu.","Starší muž se vzdal foukání vzduchu do objektu"
"neutral","A man wearing a green apron, working at a street side vendor called NY Dosas, miles at the camera.","The man selling halal meat in his food cart is smiling at the camera.","3031722599.jpg#0r1n","Muž v zelené zástěře, pracující u pouličního prodavače jménem NY Dosas, míle před kamerou.","Muž, který prodává halal maso ve svém jídelním vozíku, se usmívá do kamery."
"contradiction","A man wearing a green apron, working at a street side vendor called NY Dosas, miles at the camera.","A man is sitting at a table in a bistro.","3031722599.jpg#0r1c","Muž v zelené zástěře, pracující u pouličního prodavače jménem NY Dosas, míle před kamerou.","Muž sedí u stolu v bistru."
"entailment","A man wearing a green apron, working at a street side vendor called NY Dosas, miles at the camera.","A street vendor is smiling at a camera.","3031722599.jpg#0r1e","Muž v zelené zástěře, pracující u pouličního prodavače jménem NY Dosas, míle před kamerou.","Pouliční prodavač se usmívá do kamery."
"contradiction","A boy plays basketball.","A boy is playing football.","2399219552.jpg#4r1c","Chlapec hraje basketbal.","Kluk hraje fotbal."
"neutral","A boy plays basketball.","The boy is going to dunk the ball.","2399219552.jpg#4r1n","Chlapec hraje basketbal.","Ten kluk bude smečovat míč."
"neutral","A boy plays basketball.","The boy is on a basketball court.","2399219552.jpg#4r1e","Chlapec hraje basketbal.","Ten kluk je na basketbalovém hřišti."
"entailment","A boy jumps on the beach.","A boy jumps in the air.","3846314390.jpg#3r1e","Chlapec skočí na pláž.","Chlapec vyskočí do vzduchu."
"neutral","A boy jumps on the beach.","A boy collapses on top of the sand castle he just built.","3846314390.jpg#3r1c","Chlapec skočí na pláž.","Chlapec se zhroutí na hrad z písku, který právě postavil."
"neutral","A boy jumps on the beach.","A boy is happy to be so close to the water.","3846314390.jpg#3r1n","Chlapec skočí na pláž.","Chlapec je šťastný, že je tak blízko vody."
"contradiction","two dogs run across the woods.","The dogs laid down on the rug","3381161854.jpg#3r1c","dva psi běží přes les.","Psi si lehli na koberec"
"entailment","two dogs run across the woods.","The canines run around in the forest.","3381161854.jpg#3r1e","dva psi běží přes les.","Psi běhají po lese."
"neutral","two dogs run across the woods.","The dogs are running after an animal","3381161854.jpg#3r1n","dva psi běží přes les.","Psi běží za zvířetem."
"neutral","A young japanese couple holding an umbrella walking down a street.","The young Asian couple are using an umbrella to protect themselves from the hard rain.","4771934780.jpg#1r1n","Mladý japonský pár, který drží deštník a jde po ulici.","Mladý asijský pár používá deštník, aby se ochránil před prudkým deštěm."
"contradiction","A young japanese couple holding an umbrella walking down a street.","A young Asian couple are swimming in the pool.","4771934780.jpg#1r1c","Mladý japonský pár, který drží deštník a jde po ulici.","V bazénu plave mladý asijský pár."
"entailment","A young japanese couple holding an umbrella walking down a street.","The young Asian couple are walking together.","4771934780.jpg#1r1e","Mladý japonský pár, který drží deštník a jde po ulici.","Mladý asijský pár se spolu prochází."
"entailment","Two men talk outdoors.","There are men outside","3225880532.jpg#4r1e","Dva muži si povídají venku.","Venku jsou muži."
"contradiction","Two men talk outdoors.","The men are watching a football game on the sofa","3225880532.jpg#4r1c","Dva muži si povídají venku.","Muži se dívají na fotbal na pohovce"
"neutral","Two men talk outdoors.","The men are talking about their wives","3225880532.jpg#4r1n","Dva muži si povídají venku.","Muži mluví o svých ženách"
"neutral","Boy sitting looking through a glass window at a train station.","A boy is looking through a window at another boy at the train station.","406035237.jpg#2r1n","Chlapec, který sedí a dívá se skleněným oknem na vlakové nádraží.","Nějaký chlapec se dívá oknem na jiného chlapce na nádraží."
"entailment","Boy sitting looking through a glass window at a train station.","A boy is sitting at a train station.","406035237.jpg#2r1e","Chlapec, který sedí a dívá se skleněným oknem na vlakové nádraží.","Na vlakovém nádraží sedí chlapec."
"contradiction","Boy sitting looking through a glass window at a train station.","A little boy is walking out of the train.","406035237.jpg#2r1c","Chlapec, který sedí a dívá se skleněným oknem na vlakové nádraží.","Z vlaku vychází malý chlapec."
"neutral","A young girl in a pink bikini jumps into the air on a sandy beach by the ocean, as two other children play in the sand.","The children there together.","322103537.jpg#0r1n","Mladá dívka v růžových bikinách skáče do vzduchu na písečné pláži u oceánu, zatímco dvě další děti si hrají v písku.","Děti jsou tam spolu."
"entailment","A young girl in a pink bikini jumps into the air on a sandy beach by the ocean, as two other children play in the sand.","The girl in wearing a bathing suit.","322103537.jpg#0r1e","Mladá dívka v růžových bikinách skáče do vzduchu na písečné pláži u oceánu, zatímco dvě další děti si hrají v písku.","Dívka v plavkách."
"contradiction","A young girl in a pink bikini jumps into the air on a sandy beach by the ocean, as two other children play in the sand.","There are no children present.","322103537.jpg#0r1c","Mladá dívka v růžových bikinách skáče do vzduchu na písečné pláži u oceánu, zatímco dvě další děti si hrají v písku.","Nejsou tu žádné děti."
"entailment","A shirt booth with a man printing a shirt.","The man is printing a shirt.","309059803.jpg#3r1e","Košilový stánek s mužem, který tiskne košili.","Ten chlap tiskne košili."
"neutral","A shirt booth with a man printing a shirt.","The shirt is blue with black lettering.","309059803.jpg#3r1n","Košilový stánek s mužem, který tiskne košili.","Košile je modrá s černým písmem."
"contradiction","A shirt booth with a man printing a shirt.","The man is printing some pants.","309059803.jpg#3r1c","Košilový stánek s mužem, který tiskne košili.","Ten chlap tiskne nějaké kalhoty."
"entailment","A young woman is about to descend the stairs into a metro station.","A young lady is outside the train station","4525771890.jpg#1r1e","Mladá žena se chystá sestoupit po schodech do stanice metra.","Před vlakovým nádražím je mladá dáma."
"neutral","A young woman is about to descend the stairs into a metro station.","A lady is walking to her train","4525771890.jpg#1r1n","Mladá žena se chystá sestoupit po schodech do stanice metra.","Dáma jde ke svému vlaku."
"contradiction","A young woman is about to descend the stairs into a metro station.","A lady is taking a bus","4525771890.jpg#1r1c","Mladá žena se chystá sestoupit po schodech do stanice metra.","Dáma jede autobusem."
"contradiction","Three people hiking up a mountain with a river and other mountains in the background.","A bartender taps a keg.","2043520315.jpg#1r1c","Tři lidé, kteří stoupají na horu s řekou a dalšími horami v pozadí.","Barman ťuká do sudu."
"neutral","Three people hiking up a mountain with a river and other mountains in the background.","Three friends hiking the Appalachain Trail.","2043520315.jpg#1r1n","Tři lidé, kteří stoupají na horu s řekou a dalšími horami v pozadí.","Tři kamarádi na Appalachain Trail."
"entailment","Three people hiking up a mountain with a river and other mountains in the background.","Hikers in the mountains.","2043520315.jpg#1r1e","Tři lidé, kteří stoupají na horu s řekou a dalšími horami v pozadí.","Turisté v horách."
"neutral","Child getting ready to go down a slide.","The child will go down the slide.","2358554995.jpg#4r1n","Dítě se chystá sjet skluzavku.","Dítě půjde dolů po skluzavce."
"entailment","Child getting ready to go down a slide.","The child is at the top of the slide.","2358554995.jpg#4r1e","Dítě se chystá sjet skluzavku.","Dítě je v horní části snímku."
"contradiction","Child getting ready to go down a slide.","The child is on a swing.","2358554995.jpg#4r1c","Dítě se chystá sjet skluzavku.","Dítě je na houpačce."
"neutral","A person is holding a shovel between a truck and a cloud of dust.","The person wants to dig for something that is buried.","4049278176.jpg#3r1n","Osoba drží lopatu mezi náklaďákem a oblakem prachu.","Ta osoba chce vykopat něco, co je pohřbeno."
"-","A person is holding a shovel between a truck and a cloud of dust.","The person is behind the truck.","4049278176.jpg#3r1e","Osoba drží lopatu mezi náklaďákem a oblakem prachu.","Osoba je za náklaďákem."
"-","A person is holding a shovel between a truck and a cloud of dust.","A person rides in a car.","4049278176.jpg#3r1c","Osoba drží lopatu mezi náklaďákem a oblakem prachu.","Člověk jede v autě."
"contradiction","A woman wearing a blue and orange coat is sitting outside on a bench in front of a red background.","The woman is wearing a purple coat.","3827301652.jpg#0r1c","Na lavičce před červeným pozadím sedí žena v modrooranžovém kabátě.","Ta žena má na sobě fialový kabát."
"entailment","A woman wearing a blue and orange coat is sitting outside on a bench in front of a red background.","The woman wearing the coat is relaxing.","3827301652.jpg#0r1e","Na lavičce před červeným pozadím sedí žena v modrooranžovém kabátě.","Ta žena v kabátu relaxuje."
"neutral","A woman wearing a blue and orange coat is sitting outside on a bench in front of a red background.","The woman is waiting for someone to show up.","3827301652.jpg#0r1n","Na lavičce před červeným pozadím sedí žena v modrooranžovém kabátě.","Ta žena čeká, až se někdo ukáže."
"entailment","A crowd is standing and cheering at a football game.","The crowd cheers.","241346317.jpg#3r1e","Dav stojí a jásá na fotbalovém zápase.","Dav jásá."
"neutral","A crowd is standing and cheering at a football game.","The crowd knows their team will win.","241346317.jpg#3r1n","Dav stojí a jásá na fotbalovém zápase.","Diváci vědí, že jejich tým vyhraje."
"contradiction","A crowd is standing and cheering at a football game.","A woman takes a nap.","241346317.jpg#3r1c","Dav stojí a jásá na fotbalovém zápase.","Žena si zdřímne."
"contradiction","A Caucasian woman stands with her back to the camera while completing a transaction at an ATM machine.","The woman is sitting on the back porch.","5921627317.jpg#0r1c","Kavkazská žena stojí zády ke kameře, zatímco dokončuje transakci u bankomatu.","Ta žena sedí na zadní verandě."
"entailment","A Caucasian woman stands with her back to the camera while completing a transaction at an ATM machine.","The white woman is using an ATM machine.","5921627317.jpg#0r1e","Kavkazská žena stojí zády ke kameře, zatímco dokončuje transakci u bankomatu.","Bílá žena používá bankomat."
"neutral","A Caucasian woman stands with her back to the camera while completing a transaction at an ATM machine.","The woman is withdrawing money.","5921627317.jpg#0r1n","Kavkazská žena stojí zády ke kameře, zatímco dokončuje transakci u bankomatu.","Ta žena vybírá peníze."
"entailment","A dog jumping over a beam","An animal is jumping.","2832487464.jpg#4r1e","Pes skáče přes trám","Nějaké zvíře skáče."
"neutral","A dog jumping over a beam","An animal is outdoors.","2832487464.jpg#4r1n","Pes skáče přes trám","Zvíře je venku."
"contradiction","A dog jumping over a beam","An animal is lying down.","2832487464.jpg#4r1c","Pes skáče přes trám","Zvíře si lehá."
"entailment","A road worker is holding a stop sign to direct traffic.","Traffic is being directed by a road worker.","4461953198.jpg#3r1e","Silničář drží stopku, aby řídil dopravu.","Dopravu řídí silničář."
"neutral","A road worker is holding a stop sign to direct traffic.","Construction is being done on the road.","4461953198.jpg#3r1n","Silničář drží stopku, aby řídil dopravu.","Na silnici se pracuje na stavbě."
"contradiction","A road worker is holding a stop sign to direct traffic.","A road worker is holding a shotgun to direct traffic.","4461953198.jpg#3r1c","Silničář drží stopku, aby řídil dopravu.","Silničář drží brokovnici, aby řídil dopravu."
"neutral","One child in black is walking down a hill covered in white snow while 2 children are on their knees.","The children are enjoying a surprise snowday off from school in the middle of April","3190677999.jpg#0r1n","Jedno dítě v černém jde z kopce pokrytého bílým sněhem, zatímco dvě děti jsou na kolenou.","Děti si užívají překvapivého sněhového dne uprostřed dubna mimo školu"
"contradiction","One child in black is walking down a hill covered in white snow while 2 children are on their knees.","The children are eating PB&J sandwiches inside their kitchen.","3190677999.jpg#0r1c","Jedno dítě v černém jde z kopce pokrytého bílým sněhem, zatímco dvě děti jsou na kolenou.","Děti jedí sendviče PB&J uvnitř své kuchyně."
"entailment","One child in black is walking down a hill covered in white snow while 2 children are on their knees.","There are three children in this picture, and they are all outside.","3190677999.jpg#0r1e","Jedno dítě v černém jde z kopce pokrytého bílým sněhem, zatímco dvě děti jsou na kolenou.","Na té fotce jsou tři děti a všechny jsou venku."
"contradiction","A man in a red headband an shirt is standing in front of a display case.","man is a girl","4430891850.jpg#0r1c","Muž s červenou čelenkou a košilí stojí před vitrínou.","muž je dívka"
"entailment","A man in a red headband an shirt is standing in front of a display case.","man standing in front of case","4430891850.jpg#0r1e","Muž s červenou čelenkou a košilí stojí před vitrínou.","muž stojící před případem"
"entailment","A man in a red headband an shirt is standing in front of a display case.","man has a shirt on","4430891850.jpg#0r1n","Muž s červenou čelenkou a košilí stojí před vitrínou.","muž má na sobě košili"
"contradiction","In this picture it appears that a man is falling off a bull while attempting to ride the animal.","the man is at home sleeping","732437240.jpg#1r1c","Na tomto obrázku je patrné, že muž padá z býka, když se pokouší na zvířeti jet.","muž je doma a spí"
"entailment","In this picture it appears that a man is falling off a bull while attempting to ride the animal.","a man falls from a bull","732437240.jpg#1r1e","Na tomto obrázku je patrné, že muž padá z býka, když se pokouší na zvířeti jet.","člověk spadne z býka"
"neutral","In this picture it appears that a man is falling off a bull while attempting to ride the animal.","the man is a farmer","732437240.jpg#1r1n","Na tomto obrázku je patrné, že muž padá z býka, když se pokouší na zvířeti jet.","ten muž je farmář"
"contradiction","A dog with a collar on lying on the street.","The dog is standing on two legs.","4922642099.jpg#2r1c","Na ulici leží pes s obojkem.","Pes stojí na dvou nohách."
"entailment","A dog with a collar on lying on the street.","There is an animal outdoors.","4922642099.jpg#2r1e","Na ulici leží pes s obojkem.","Venku je zvíře."
"neutral","A dog with a collar on lying on the street.","The dog was just hit by a car and is lying in the street.","4922642099.jpg#2r1n","Na ulici leží pes s obojkem.","Psa právě srazilo auto a leží na ulici."
"entailment","A person in a green robe sits on a couch with a blanket.","A person in a robe sits on a couch","3258993719.jpg#2r1e","Osoba v zeleném županu sedí na pohovce s dekou.","Osoba v županu sedí na gauči"
"neutral","A person in a green robe sits on a couch with a blanket.","a man sits on a couch","3258993719.jpg#2r1n","Osoba v zeleném županu sedí na pohovce s dekou.","muž sedí na gauči"
"contradiction","A person in a green robe sits on a couch with a blanket.","A person in a suit is eating dinner","3258993719.jpg#2r1c","Osoba v zeleném županu sedí na pohovce s dekou.","Člověk v obleku jí večeři"
"neutral","A woman wearing sunglasses.","A woman is looking at somebody.","1989145280.jpg#4r1n","Žena se slunečními brýlemi.","Na někoho se dívá žena."
"contradiction","A woman wearing sunglasses.","A woman is speaking latin.","1989145280.jpg#4r1c","Žena se slunečními brýlemi.","Žena mluví latinsky."
"entailment","A woman wearing sunglasses.","A woman is wearing a pair of sunglasses.","1989145280.jpg#4r1e","Žena se slunečními brýlemi.","Žena má na očích sluneční brýle."
"entailment","A man wearing a long brown robe is playing the guitar while another person is sitting at the drums and yet another is wearing a long gray robe and singing.","The robe is brown.","3666188658.jpg#0r1e","Muž v dlouhém hnědém hábitu hraje na kytaru, zatímco jiný sedí u bubnů a další má na sobě dlouhý šedý hábit a zpívá.","Župan je hnědý."
"contradiction","A man wearing a long brown robe is playing the guitar while another person is sitting at the drums and yet another is wearing a long gray robe and singing.","The robe is black.","3666188658.jpg#0r1c","Muž v dlouhém hnědém hábitu hraje na kytaru, zatímco jiný sedí u bubnů a další má na sobě dlouhý šedý hábit a zpívá.","Župan je černý."
"neutral","A man wearing a long brown robe is playing the guitar while another person is sitting at the drums and yet another is wearing a long gray robe and singing.","The man is a great guitar player.","3666188658.jpg#0r1n","Muž v dlouhém hnědém hábitu hraje na kytaru, zatímco jiný sedí u bubnů a další má na sobě dlouhý šedý hábit a zpívá.","Ten chlap je skvělý kytarista."
"entailment","A man sitting on an elephant with a riding seat is talking to a female tourist.","A person riding a large animal.","3163281186.jpg#1r1e","Muž sedící na slonovi s jezdeckou sedačkou hovoří s turistkou.","Osoba jedoucí na velkém zvířeti."
"contradiction","A man sitting on an elephant with a riding seat is talking to a female tourist.","A man sitting on a camel.","3163281186.jpg#1r1c","Muž sedící na slonovi s jezdeckou sedačkou hovoří s turistkou.","Muž sedící na velbloudovi."
"neutral","A man sitting on an elephant with a riding seat is talking to a female tourist.","An old Asian man riding a baby elephant.","3163281186.jpg#1r1n","Muž sedící na slonovi s jezdeckou sedačkou hovoří s turistkou.","Starý Asiat na sloním mláděti."
"entailment","A snowboarder dressed in yellow snow pants and a helmet catches some air on fresh powder.","A snowboarder is dressed up.","4531897566.jpg#0r1e","Snowboardista oblečený do žlutých sněhových kalhot a helmy zachytí trochu vzduchu na čerstvém prašanu.","Snowboardista je oblečený."
"contradiction","A snowboarder dressed in yellow snow pants and a helmet catches some air on fresh powder.","A snowboarder is sleep.","4531897566.jpg#0r1c","Snowboardista oblečený do žlutých sněhových kalhot a helmy zachytí trochu vzduchu na čerstvém prašanu.","Snowboardista je spánek."
"entailment","A snowboarder dressed in yellow snow pants and a helmet catches some air on fresh powder.","A snowboarder is going snowboarding","4531897566.jpg#0r1n","Snowboardista oblečený do žlutých sněhových kalhot a helmy zachytí trochu vzduchu na čerstvém prašanu.","Snowboardista jede na snowboardu"
"contradiction","A female bicyclist wearing black, and having four number 9's printed on her limbs on a bike.","A woman is riding a skateboard.","8159651473.jpg#2r1c","Žena na bicyklu, oblečená v černém a s čtyřmi čísly 9 vytištěnými na končetinách na kole.","Žena jede na skateboardu."
"entailment","A female bicyclist wearing black, and having four number 9's printed on her limbs on a bike.","A woman riding a bike.","8159651473.jpg#2r1e","Žena na bicyklu, oblečená v černém a s čtyřmi čísly 9 vytištěnými na končetinách na kole.","Žena jedoucí na kole."
"neutral","A female bicyclist wearing black, and having four number 9's printed on her limbs on a bike.","A woman riding a bike in a race.","8159651473.jpg#2r1n","Žena na bicyklu, oblečená v černém a s čtyřmi čísly 9 vytištěnými na končetinách na kole.","Žena jedoucí na kole v závodě."
"contradiction","Little girl is flipping an omelet in the kitchen.","A young girl cooks pancakes.","2245019332.jpg#1r1c","Holčička si v kuchyni obrací omeletu.","Mladá dívka vaří palačinky."
"neutral","Little girl is flipping an omelet in the kitchen.","A young girl in the kitchen makes spicy omelets.","2245019332.jpg#1r1n","Holčička si v kuchyni obrací omeletu.","Mladá dívka v kuchyni dělá pikantní omelety."
"entailment","Little girl is flipping an omelet in the kitchen.","A young girl flips an omelet.","2245019332.jpg#1r1e","Holčička si v kuchyni obrací omeletu.","Mladá dívka obrací omeletu."
"contradiction","A girl sits at a table in front of a plate of food.","There is no food on the plate.","9426826.jpg#1r1c","Dívka sedí u stolu před talířem s jídlem.","Na talíři není žádné jídlo."
"entailment","A girl sits at a table in front of a plate of food.","The girl is near food.","9426826.jpg#1r1e","Dívka sedí u stolu před talířem s jídlem.","Ta holka je blízko jídla."
"neutral","A girl sits at a table in front of a plate of food.","There is Chinese food on the plate.","9426826.jpg#1r1n","Dívka sedí u stolu před talířem s jídlem.","Na talíři je čínské jídlo."
"neutral","A boy posing on the soccer field.","The boy is on a soccer team.","4545666207.jpg#4r1n","Chlapec pózující na fotbalovém hřišti.","Ten kluk je ve fotbalovém týmu."
"entailment","A boy posing on the soccer field.","The boy is on the field.","4545666207.jpg#4r1e","Chlapec pózující na fotbalovém hřišti.","Chlapec je na hřišti."
"contradiction","A boy posing on the soccer field.","The boy is on a baseball field.","4545666207.jpg#4r1c","Chlapec pózující na fotbalovém hřišti.","Ten kluk je na baseballovém hřišti."
"-","A man painting a sign onto his food cart.","A man is selling food.","24666160.jpg#4r1n","Muž, který si maluje ceduli na svůj jídelní vozík.","Muž prodává jídlo."
"entailment","A man painting a sign onto his food cart.","A man is working on a cart.","24666160.jpg#4r1e","Muž, který si maluje ceduli na svůj jídelní vozík.","Muž pracuje na vozíku."
"contradiction","A man painting a sign onto his food cart.","Everyone is in a restaurant.","24666160.jpg#4r1c","Muž, který si maluje ceduli na svůj jídelní vozík.","Všichni jsou v restauraci."
"entailment","A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.","A boy dressed for summer in a tight green shirt and kahki shorts","3750418259.jpg#1r1n","Chlapec oblečený na léto v zelené košili a kahki kraťasech podává jídlo sobům v dětské zoo.","Chlapec oblečený na léto v těsné zelené košili a kahki šortkách"
"entailment","A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.","A boy dressed for summer in a green shirt and kahki shorts","3750418259.jpg#1r1e","Chlapec oblečený na léto v zelené košili a kahki kraťasech podává jídlo sobům v dětské zoo.","Chlapec oblečený na léto v zelené košili a kahki šortkách"
"entailment","A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.","A boy alien dressed for summer in a green shirt and kahki shorts","3750418259.jpg#1r1c","Chlapec oblečený na léto v zelené košili a kahki kraťasech podává jídlo sobům v dětské zoo.","Mimozemšťanský chlapec oblečený na léto v zelené košili a kahki šortkách"
"contradiction","A young man does tricks on his skateboard.","Two girls sit quietly and sharpen knives for the sad work ahead.","3576741633.jpg#3r1c","Mladý muž dělá triky na svém skateboardu.","Dvě dívky tiše sedí a brousí nože na smutnou práci, která je čeká."
"neutral","A young man does tricks on his skateboard.","A guy rolls forward.","3576741633.jpg#3r1n","Mladý muž dělá triky na svém skateboardu.","Chlap se překulí dopředu."
"entailment","A young man does tricks on his skateboard.","A youth engages in athleticism.","3576741633.jpg#3r1e","Mladý muž dělá triky na svém skateboardu.","Mládež se věnuje atletice."
"entailment","While traveling, a woman in a black jacket is resting on the shoulder of a man in a black jacket.","A woman rests on the shoulder of a man","2758599631.jpg#0r1e","Během cesty leží žena v černém saku na rameni muže v černém saku.","Žena spočívá na rameni muže"
"contradiction","While traveling, a woman in a black jacket is resting on the shoulder of a man in a black jacket.","A man rests on a womans shoulder","2758599631.jpg#0r1c","Během cesty leží žena v černém saku na rameni muže v černém saku.","Muž spočívá na ženském rameni"
